word	code	tags	ToRCH-freq
原意	druj	★/➆/ⓣ	9
原故	drdt	➆/ⓣ	0
原文	dryy	★/➆/ⓦ/ⓣ	14
原料	drou	★/➆/ⓦ/ⓣ	79
原有	drde	★/ⓣ	93
原木	drss	★/➆/ⓦ/ⓣ	4
原本	drsg	★/➆/ⓣ	198
原来	drgo	★/➆/ⓦ/ⓣ	423
原样	drsu	★/➆/ⓣ	6
原案	drpv	★/ⓣ	0
原棉	drsr	★/➆/ⓣ	0
原毛	drtf	➆/ⓣ	0
原汤	drin	★/➆/ⓣ	0
原油	drim	★/➆/ⓦ/ⓣ	5
原液	driy	ⓦ/ⓣ	0
原点	drhk	ⓦ/ⓣ	16
原煤	droa	★/➆/ⓣ	0
原版	drth	★/➆/ⓦ/ⓣ	11
原物	drtr	★/ⓦ/ⓣ	1
原状	drud	★/➆/ⓣ	5
原理	drgj	★/➆/ⓦ/ⓣ	190
原生	drtg	ⓦ/ⓣ	15
原田	drll	➆/ⓣ	0
原由	drmh	➆/ⓣ	3
原画	drgl	ⓦ/ⓣ	5
原盐	drfh	★/➆/ⓣ	0
原矿	drdy	➆/ⓣ	0
原种	drtk	★/➆/ⓣ	0
原稿	drty	★/➆/ⓦ/ⓣ	5
原籍	drtd	★/➆/ⓦ/ⓣ	9
原粮	droy	★/➆/ⓣ	0
原系	drtx	ⓣ	0
原级	drxe	ⓣ	0
原纸	drxq	➆/ⓣ	0
原罪	drld	➆/ⓦ/ⓣ	6
原职	drbk	★/➆/ⓣ	0
原色	drqc	★/➆/ⓦ/ⓣ	3
原药	drax	ⓣ	0
原著	draf	★/➆/ⓦ/ⓣ	11
原虫	drjh	➆/ⓦ/ⓣ	1
原蜜	drpn	➆/ⓣ	0
原装	druf	★/➆/ⓣ	7
原诉	dryr	➆/ⓣ	0
原话	dryt	★/ⓣ	5
原谅	dryy	★/➆/ⓦ/ⓣ	34
原貌	dree	★/➆/ⓣ	3
原路	drkh	ⓣ	2
原配	drsg	★/➆/ⓦ/ⓣ	10
原野	drjf	★/➆/ⓦ/ⓣ	17
原题	drjg	ⓣ	0
原鸡	drcq	➆/ⓦ/ⓣ	0
原鸽	drwg	➆/ⓦ/ⓣ	0
原麻	drys	➆/ⓣ	0
厢房	dsyn	★/➆/ⓦ/ⓣ	14
厦大	dddd	ⓦ/ⓣ	3
厦门	dduy	ⓦ/ⓣ	20
厨具	dghw	★/➆/ⓦ/ⓣ	0
厨卫	dgbg	➆/ⓣ	1
厨司	dgng	➆/ⓣ	0
厨子	dgbb	★/➆/ⓦ/ⓣ	5
厨工	dgaa	★/ⓣ	0
厨师	dgjg	★/➆/ⓦ/ⓣ	38
厨房	dgyn	★/➆/ⓦ/ⓣ	128
厨柜	dgsa	➆/ⓦ/ⓣ	0
厨艺	dgan	★/➆/ⓦ/ⓣ	3
厩肥	dvec	★/➆/ⓦ/ⓣ	1
厮守	dapf	★/➆/ⓣ	1
厮打	dars	★/➆/ⓣ	1
厮杀	daqs	★/➆/ⓣ	7
厮混	daij	★/➆/ⓣ	2
厮磨	days	★	0
去上	fchh	ⓣ	0
去世	fcan	★/➆/ⓦ/ⓣ	139
去了	fcbn	ⓣ	1
去任	fcwt	➆/ⓣ	0
去冬	fctu	ⓣ	3
去到	fcgc	ⓣ	3
去势	fcrv	★/➆/ⓦ/ⓣ	0
去去	fcfc	ⓣ	1
去取	fcbc	ⓣ	0
去向	fctm	★/➆/ⓣ	19
去国	fclg	ⓣ	2
去声	fcfn	★/➆/ⓦ/ⓣ	0
去处	fcth	★/➆/ⓣ	18
去存	fcdh	ⓣ	1
去学	fcip	ⓣ	0
去就	fcyi	➆/ⓣ	2
去岁	fcmq	★/➆/ⓣ	0
去年	fcrh	★/➆/ⓣ	200
去掉	fcrh	ⓣ	16
去日	fcjj	➆/ⓣ	0
去时	fcjf	ⓣ	3
去暑	fcjf	➆/ⓣ	0
去测	fcim	ⓣ	0
去演	fcip	ⓣ	0
去火	fcoo	★/➆/ⓣ	2
去用	fcet	ⓣ	0
去留	fcqy	★/➆/ⓣ	2
去病	fcug	★/ⓣ	2
去皮	fchc	★/ⓣ	0
去职	fcbk	★/➆/ⓣ	2
去腥	fcej	ⓦ/ⓣ	0
去读	fcyf	ⓣ	0
去路	fckh	★/➆/ⓣ	13
去过	fcfp	ⓣ	27
去除	fcbw	★/➆/ⓣ	51
县丞	egbi	ⓦ/ⓣ	2
县乡	egxt	ⓣ	4
县令	egwy	ⓦ/ⓣ	6
县份	egww	★/➆/ⓣ	0
县区	egaq	ⓣ	5
县城	egfd	★/➆/ⓦ/ⓣ	107
县域	egfa	ⓣ	64
县委	egtv	★/ⓦ/ⓣ	37
县官	egpn	★/ⓦ/ⓣ	5
县局	egnn	ⓣ	1
县属	egnt	ⓣ	2
县市	egym	ⓦ/ⓣ	2
县府	egyw	★/ⓦ/ⓣ	1
县志	egfn	★/➆/ⓦ/ⓣ	16
县情	egng	ⓣ	1
县治	egic	★/➆/ⓦ/ⓣ	0
县界	eglw	★/ⓣ	0
县立	eguu	★/ⓣ	2
县级	egxe	ⓦ/ⓣ	85
县衙	egtg	ⓦ/ⓣ	8
县里	egjf	ⓣ	28
县长	egta	★/ⓦ/ⓣ	33
参与	cdgn	★/➆/ⓦ/ⓣ	732
参事	cdgk	★/➆/ⓦ/ⓣ	3
参会	cdwf	ⓣ	21
参保	cdwk	ⓣ	12
参军	cdpl	★/➆/ⓦ/ⓣ	43
参加	cdlk	★/➆/ⓦ/ⓣ	714
参劾	cdyn	➆/ⓣ	0
参半	cduf	★/➆/ⓣ	4
参合	cdwg	➆/ⓦ/ⓣ	0
参商	cdum	★/➆/ⓣ	0
参天	cdgd	★/➆/ⓣ	10
参展	cdna	★/➆/ⓣ	32
参差	cdud	★/➆/ⓦ/ⓣ	6
参建	cdvf	★/➆/ⓣ	2
参悟	cdng	★/➆/ⓣ	0
参战	cdhk	★/➆/ⓣ	6
参拍	cdrr	★/➆/ⓣ	0
参拜	cdrd	★/➆/ⓦ/ⓣ	4
参政	cdgh	★/➆/ⓦ/ⓣ	3
参数	cdov	★/➆/ⓦ/ⓣ	125
参校	cdsu	★/➆/ⓣ	0
参检	cdsw	★/ⓣ	0
参汤	cdin	ⓣ	4
参演	cdip	★/ⓣ	5
参照	cdjv	★/➆/ⓦ/ⓣ	48
参看	cdrh	★/➆/ⓦ/ⓣ	1
参禅	cdpy	★/➆/ⓦ/ⓣ	1
参考	cdft	★/➆/ⓦ/ⓣ	157
参股	cdem	★/➆/ⓣ	4
参见	cdmq	★/➆/ⓦ/ⓣ	15
参观	cdcm	★/➆/ⓣ	96
参订	cdys	➆/ⓣ	0
参议	cdyy	★/➆/ⓦ/ⓣ	1
参访	cdyy	➆/ⓣ	2
参评	cdyg	★/➆/ⓣ	0
参试	cdya	★/ⓣ	0
参详	cdyu	➆/ⓣ	0
参谋	cdya	★/➆/ⓦ/ⓣ	19
参谒	cdyj	★/➆/ⓣ	0
参赛	cdpf	★/➆/ⓣ	75
参赞	cdtf	★/➆/ⓦ/ⓣ	5
参选	cdtf	★/➆/ⓦ/ⓣ	1
参透	cdte	★/➆/ⓣ	0
参酌	cdsg	★/➆/ⓣ	1
参量	cdjg	★/➆/ⓦ/ⓣ	0
参错	cdqa	➆/ⓣ	0
参阅	cduu	★/➆/ⓣ	0
参验	cdcw	➆/ⓣ	0
又及	ccey	★/➆/ⓦ/ⓣ	0
又名	ccqk	ⓦ/ⓣ	5
又响	cckt	ⓣ	1
又学	ccip	ⓣ	1
又是	ccjg	ⓣ	139
又有	ccde	ⓣ	1
叉叉	cycy	ⓦ/ⓣ	1
叉子	cybb	★/➆/ⓦ/ⓣ	4
叉开	cyga	ⓣ	1
叉烧	cyoa	★/➆/ⓦ/ⓣ	0
叉腰	cyes	★/➆/ⓣ	7
叉车	cylg	★/➆/ⓦ/ⓣ	3
及其	eyad	★/ⓣ	401
及冠	eypf	➆/ⓣ	0
及早	eyjh	★/➆/ⓣ	15
及时	eyjf	★/➆/ⓣ	467
及格	eyst	★/➆/ⓣ	17
及笄	eytg	➆/ⓣ	1
及第	eytx	➆/ⓦ/ⓣ	4
及腰	eyes	ⓣ	1
及至	eygc	★/➆/ⓣ	11
及门	eyuy	➆/ⓣ	0
及龄	eyhw	➆/ⓣ	0
友人	dcww	★/➆/ⓦ/ⓣ	25
友军	dcpl	★/➆/ⓣ	0
友商	dcum	ⓣ	0
友善	dcud	★/➆/ⓣ	28
友好	dcvb	★/➆/ⓦ/ⓣ	103
友情	dcng	★/➆/ⓦ/ⓣ	22
友爱	dcep	★/➆/ⓦ/ⓣ	14
友谊	dcyp	★/➆/ⓦ/ⓣ	76
友邦	dcdt	★/➆/ⓣ	1
友邻	dcwy	★/➆/ⓣ	1
双亲	ccus	★/➆/ⓦ/ⓣ	5
双人	ccww	ⓣ	8
双份	ccww	ⓣ	1
双修	ccwh	ⓦ/ⓣ	7
双倍	ccwu	ⓣ	1
双全	ccwg	★/➆/ⓦ/ⓣ	0
双关	ccud	★/➆/ⓦ/ⓣ	0
双击	ccfm	ⓦ/ⓣ	3
双创	ccwb	➆/ⓦ/ⓣ	0
双十	ccfg	ⓦ/ⓣ	0
双卡	cchh	ⓦ/ⓣ	0
双双	cccc	★/➆/ⓦ/ⓣ	21
双发	ccnt	ⓣ	0
双向	cctm	★/➆/ⓣ	41
双周	ccmf	ⓣ	0
双响	cckt	★/➆/ⓣ	0
双唇	ccdf	ⓣ	1
双喜	ccfk	➆/ⓦ/ⓣ	2
双园	cclf	ⓦ/ⓣ	2
双城	ccfd	ⓦ/ⓣ	1
双塔	ccfa	ⓦ/ⓣ	0
双声	ccfn	➆/ⓦ/ⓣ	0
双头	ccud	ⓣ	1
双套	ccdd	ⓣ	1
双子	ccbb	ⓦ/ⓣ	1
双层	ccnf	★/ⓣ	9
双屏	ccnu	ⓣ	0
双山	ccmm	ⓦ/ⓣ	1
双峰	ccmt	ⓦ/ⓣ	1
双座	ccyw	ⓣ	2
双开	ccga	ⓦ/ⓣ	0
双手	ccrt	★/ⓦ/ⓣ	194
双打	ccrs	★/➆/ⓦ/ⓣ	1
双抢	ccrw	★/➆/ⓣ	0
双拐	ccrk	★/ⓣ	0
双拥	ccre	★/ⓦ/ⓣ	3
双拼	ccru	ⓦ/ⓣ	0
双数	ccov	★/➆/ⓦ/ⓣ	0
双料	ccou	★/➆/ⓣ	1
双方	ccyy	★/➆/ⓣ	443
双星	ccjt	★/➆/ⓦ/ⓣ	2
双杠	ccsa	★/➆/ⓦ/ⓣ	1
双枪	ccsw	ⓦ/ⓣ	0
双栖	ccss	➆/ⓣ	0
双核	ccsy	ⓦ/ⓣ	0
双模	ccsa	ⓦ/ⓣ	0
双江	ccia	ⓦ/ⓣ	1
双河	ccis	ⓦ/ⓣ	3
双流	cciy	ⓦ/ⓣ	1
双溪	ccie	ⓦ/ⓣ	1
双王	ccgg	ⓣ	0
双生	cctg	★/➆/ⓦ/ⓣ	2
双百	ccdj	ⓦ/ⓣ	0
双目	cchh	★/ⓦ/ⓣ	30
双眉	ccnh	ⓣ	2
双眸	cchc	ⓣ	8
双眼	cchv	ⓦ/ⓣ	49
双簧	ccta	★/➆/ⓦ/ⓣ	0
双糖	ccoy	➆/ⓦ/ⓣ	1
双线	ccxg	ⓦ/ⓣ	0
双翅	ccfc	ⓣ	1
双翼	ccnl	ⓣ	3
双耳	ccbg	ⓣ	1
双联	ccbu	ⓣ	0
双肩	ccyn	ⓣ	6
双脚	ccef	ⓦ/ⓣ	25
双腿	ccev	ⓣ	22
双膝	cces	ⓣ	3
双臂	ccnk	ⓣ	46
双薪	ccau	★/➆/ⓣ	0
双规	ccfw	➆/ⓦ/ⓣ	0
双语	ccyg	★/➆/ⓦ/ⓣ	22
双赢	ccyn	★/➆/ⓦ/ⓣ	6
双轨	cclv	★/➆/ⓣ	8
双轮	cclw	★/ⓦ/ⓣ	2
双输	cclw	➆/ⓦ/ⓣ	0
双边	cclp	★/➆/ⓣ	96
双重	cctg	★/➆/ⓣ	60
双钩	ccqq	➆/ⓦ/ⓣ	0
双链	ccql	ⓣ	1
双键	ccqv	➆/ⓦ/ⓣ	0
双门	ccuy	ⓦ/ⓣ	0
双雄	ccdc	ⓦ/ⓣ	0
双面	ccdm	★/ⓦ/ⓣ	11
双顶	ccsd	ⓦ/ⓣ	1
双颊	ccgu	ⓣ	1
双频	cchi	ⓦ/ⓣ	0
双高	ccym	ⓣ	0
双鱼	ccqg	ⓦ/ⓣ	2
双龙	ccdx	ⓦ/ⓣ	1
反串	rckk	★/➆/ⓦ/ⓣ	0
反之	rcpp	★/➆/ⓣ	27
反例	rcwg	ⓦ/ⓣ	1
反侧	rcwm	★/➆/ⓣ	0
反倒	rcwg	★/➆/ⓣ	43
反光	rciq	★/➆/ⓦ/ⓣ	6
反党	rcip	ⓣ	0
反击	rcfm	★/➆/ⓦ/ⓣ	49
反切	rcav	➆/ⓦ/ⓣ	0
反刍	rcqv	★/➆/ⓦ/ⓣ	0
反制	rcrm	➆/ⓣ	0
反剪	rcue	★/➆/ⓣ	1
反动	rcfc	★/➆/ⓦ/ⓣ	19
反华	rcwx	ⓦ/ⓣ	1
反叛	rcud	★/➆/ⓦ/ⓣ	17
反口	rckk	★/➆/ⓣ	0
反右	rcdk	★/ⓦ	6
反向	rctm	★/➆/ⓣ	4
反咬	rcku	➆/ⓣ	1
反响	rckt	★/➆/ⓣ	26
反哺	rckg	★/➆/ⓣ	3
反噬	rckt	★/➆/ⓣ	0
反坐	rcww	★/➆/ⓣ	0
反复	rctj	★/➆/ⓦ/ⓣ	184
反季	rctb	➆/ⓣ	0
反对	rccf	★/➆/ⓦ/ⓣ	205
反射	rctm	★/➆/ⓦ/ⓣ	40
反差	rcud	★/➆/ⓣ	26
反帝	rcup	ⓦ/ⓣ	7
反常	rcip	★/➆/ⓦ/ⓣ	16
反应	rcyi	★/➆/ⓦ/ⓣ	362
反弹	rcxu	★/➆/ⓣ	25
反思	rcln	★/➆/ⓦ/ⓣ	148
反恐	rcam	★/➆/ⓦ/ⓣ	5
反悔	rcnt	★/➆/ⓣ	5
反感	rcdg	★/➆/ⓦ/ⓣ	37
反戈	rcag	★/➆/ⓣ	0
反战	rchk	★/ⓦ/ⓣ	6
反手	rcrt	★/➆/ⓣ	6
反扑	rcrh	★/➆/ⓣ	4
反扒	rcrw	★/➆/ⓣ	0
反扣	rcrk	ⓣ	1
反抗	rcry	★/➆/ⓦ/ⓣ	53
反抢	rcrw	ⓣ	0
反拉	rcru	ⓣ	0
反掌	rcip	★/ⓣ	0
反攻	rcat	★/➆/ⓦ/ⓣ	11
反方	rcyy	★/➆/ⓣ	7
反映	rcjm	★/➆/ⓣ	478
反正	rcgh	★/➆/ⓣ	120
反比	rcxx	★/➆/ⓦ/ⓣ	1
反水	rcii	➆/ⓣ	0
反派	rcir	★/➆/ⓦ/ⓣ	3
反演	rcip	ⓦ/ⓣ	5
反潜	rcif	★/➆/ⓦ/ⓣ	0
反照	rcjv	➆/ⓣ	0
反特	rctr	★/ⓣ	0
反目	rchh	★/➆/ⓣ	13
反省	rcit	★/➆/ⓣ	21
反着	rcud	ⓣ	1
反绑	rcxd	★/➆/ⓣ	0
反而	rcdm	★/➆/ⓣ	198
反胃	rcle	★/➆/ⓦ/ⓣ	3
反腐	rcyw	➆/ⓦ/ⓣ	7
反衬	rcpu	★/➆/ⓣ	2
反覆	rcst	ⓦ/ⓣ	2
反观	rccm	★/➆/ⓣ	14
反讽	rcym	➆/ⓦ/ⓣ	2
反证	rcyg	★/➆/ⓦ/ⓣ	1
反诉	rcyr	★/➆/ⓦ/ⓣ	0
反诘	rcyf	★/➆/ⓦ/ⓣ	2
反话	rcyt	★/➆/ⓦ/ⓣ	1
反诬	rcya	★/➆/ⓣ	0
反语	rcyg	★/➆/ⓦ/ⓣ	0
反说	rcyu	ⓣ	0
反调	rcym	★/➆/ⓦ/ⓣ	0
反贪	rcwy	★/➆/ⓣ	6
反超	rcfh	★/➆/ⓣ	0
反跑	rckh	ⓣ	0
反身	rctm	★/➆/ⓣ	3
反转	rclf	★/➆/ⓦ/ⓣ	5
反锁	rcqi	★/➆/ⓣ	3
反问	rcuk	★/➆/ⓦ/ⓣ	17
反间	rcuj	★/➆/ⓣ	0
反震	rcfd	ⓣ	1
反霸	rcfa	★/➆/ⓣ	3
反面	rcdm	★/➆/ⓣ	12
反顾	rcdb	★/➆/ⓣ	0
反馈	rcqn	★/➆/ⓦ/ⓣ	66
反驳	rccq	★/➆/ⓦ/ⓣ	33
反骨	rcme	★/ⓣ	3
发下	ntgh	ⓣ	1
发不	ntgi	ⓣ	0
发丝	ntxx	ⓣ	5
发丧	ntfu	★/➆/ⓣ	0
发了	ntbn	ⓣ	2
发亮	ntyp	★/➆/ⓣ	15
发付	ntwf	★/➆/ⓣ	0
发令	ntwy	★/➆/ⓣ	1
发作	ntwt	★/➆/ⓣ	26
发信	ntwy	ⓣ	1
发债	ntwg	ⓣ	0
发傻	ntwt	★/➆/ⓣ	0
发僵	ntwg	★/ⓣ	1
发光	ntiq	★/➆/ⓦ/ⓣ	53
发兵	ntrg	★/➆/ⓣ	0
发冷	ntuw	★/ⓦ/ⓣ	6
发凉	ntuy	ⓣ	2
发凡	ntmy	★/➆/ⓣ	0
发出	ntbm	★/➆/ⓣ	368
发刊	ntfj	★/ⓣ	0
发券	ntud	➆/ⓣ	0
发力	ntlt	➆/ⓣ	8
发动	ntfc	★/➆/ⓣ	90
发包	ntqn	★/➆/ⓦ/ⓣ	16
发卡	nthh	★/➆/ⓦ/ⓣ	1
发发	ntnt	ⓣ	0
发号	ntkg	ⓣ	0
发呆	ntks	★/➆/ⓣ	26
发哥	ntsk	ⓣ	0
发售	ntwy	★/➆/ⓣ	9
发喘	ntkm	★/ⓣ	0
发嗲	ntkw	★/➆/ⓣ	0
发噱	ntkh	➆/ⓣ	0
发困	ntls	★/➆/ⓣ	0
发型	ntga	★/➆/ⓦ/ⓣ	29
发墨	ntlf	➆/ⓣ	0
发声	ntfn	★/➆/ⓦ/ⓣ	27
发外	ntqh	ⓣ	0
发夹	ntgu	★/ⓦ/ⓣ	1
发奋	ntdl	★/➆/ⓣ	1
发奖	ntuq	★/ⓣ	0
发套	ntdd	★/ⓣ	0
发妻	ntgv	★/➆/ⓦ/ⓣ	4
发威	ntdg	★/➆/ⓣ	1
发完	ntpf	ⓣ	0
发家	ntpe	★/➆/ⓣ	3
发射	nttm	★/➆/ⓣ	70
发小	ntih	ⓦ/ⓣ	0
发屋	ntng	★/ⓣ	0
发展	ntna	★/➆/ⓦ/ⓣ	6431
发市	ntym	★/➆/ⓣ	0
发布	ntdm	★/➆/ⓦ/ⓣ	368
发帖	ntmh	➆/ⓣ	1
发带	ntgk	★/ⓣ	0
发干	ntfg	ⓣ	4
发廊	ntyy	★/➆/ⓣ	1
发式	ntaa	★/➆/ⓦ/ⓣ	3
发往	ntty	ⓣ	2
发得	nttj	ⓣ	0
发心	ntny	ⓦ/ⓣ	0
发怒	ntvc	★/➆/ⓦ/ⓣ	7
发怔	ntng	★/➆/ⓣ	0
发急	ntqv	★/➆/ⓣ	2
发怵	ntns	➆/ⓣ	1
发情	ntng	★/➆/ⓦ/ⓣ	1
发愁	ntto	★/➆/ⓣ	20
发愣	ntnl	★/➆/ⓣ	11
发愤	ntnf	★/➆/ⓣ	4
发愿	ntdr	★/➆/ⓦ/ⓣ	3
发慌	ntna	★/➆/ⓣ	7
发憷	ntns	★/➆/ⓣ	0
发懒	ntng	★/➆/ⓣ	0
发懵	ntna	★/ⓣ	0
发扬	ntrn	★/➆/ⓣ	59
发抒	ntrc	➆/ⓣ	0
发抖	ntru	★/➆/ⓦ/ⓣ	37
发报	ntrb	★/➆/ⓣ	1
发指	ntrx	★/➆/ⓣ	0
发挥	ntrp	★/➆/ⓣ	703
发排	ntrd	★/➆/ⓣ	0
发掘	ntrn	★/➆/ⓣ	77
发放	ntyt	★/➆/ⓣ	65
发散	ntae	★/➆/ⓦ/ⓣ	12
发文	ntyy	★/➆/ⓣ	13
发明	ntje	★/➆/ⓦ/ⓣ	108
发昏	ntqa	★/➆/ⓣ	3
发晕	ntjp	★/ⓦ/ⓣ	1
发木	ntss	★/ⓣ	0
发条	ntts	★/➆/ⓦ/ⓣ	10
发来	ntgo	ⓣ	22
发标	ntsf	★/➆/ⓣ	0
发案	ntpv	★/➆/ⓣ	0
发梢	ntsi	ⓣ	10
发棵	ntsj	➆/ⓣ	0
发榜	ntsu	★/➆/ⓣ	2
发横	ntsa	★/➆/ⓣ	0
发歌	ntsk	ⓣ	0
发毛	nttf	★/➆/ⓣ	5
发水	ntii	★/➆/ⓣ	0
发汗	ntif	★/➆/ⓣ	3
发油	ntim	★/ⓣ	0
发泄	ntia	★/➆/ⓣ	23
发泡	ntiq	ⓣ	1
发涩	ntiv	★/ⓣ	3
发源	ntid	★/➆/ⓣ	9
发潮	ntif	ⓣ	1
发火	ntoo	★/➆/ⓣ	9
发灰	ntdo	ⓣ	2
发炎	ntoo	★/➆/ⓦ/ⓣ	6
发烧	ntoa	★/➆/ⓦ/ⓣ	28
发烫	ntin	★/ⓣ	1
发热	ntrv	★/➆/ⓦ/ⓣ	12
发照	ntjv	ⓣ	0
发物	nttr	★/➆/ⓣ	0
发狂	ntqt	★/➆/ⓣ	4
发狠	ntqt	★/➆/ⓣ	2
发现	ntgm	★/➆/ⓦ/ⓣ	1677
发球	ntgf	★/➆/ⓣ	26
发生	nttg	★/➆/ⓦ/ⓣ	1317
发用	ntet	ⓣ	0
发电	ntjn	★/➆/ⓦ/ⓣ	93
发疯	ntum	★/➆/ⓣ	16
发病	ntug	★/➆/ⓣ	48
发痒	ntuu	★/ⓦ/ⓣ	7
发痧	ntui	➆/ⓣ	0
发痴	ntut	★/➆/ⓣ	0
发白	ntrr	★/ⓣ	7
发盘	ntte	ⓣ	0
发硬	ntdg	★/ⓣ	4
发祥	ntpy	★/➆/ⓣ	0
发票	ntsf	★/➆/ⓦ/ⓣ	21
发福	ntpy	★/➆/ⓦ/ⓣ	5
发稿	ntty	★/➆/ⓣ	4
发窘	ntpw	★/➆/ⓣ	1
发端	ntum	★/➆/ⓣ	10
发笑	nttt	★/➆/ⓣ	6
发簪	ntta	ⓦ/ⓣ	2
发粉	ntow	➆/ⓦ/ⓣ	0
发糕	ntou	★/➆/ⓦ/ⓣ	0
发紧	ntjc	★/ⓣ	2
发紫	nthx	ⓣ	1
发红	ntxa	★/ⓣ	5
发绀	ntxa	➆/ⓦ/ⓣ	1
发给	ntxw	★/ⓣ	18
发绿	ntxv	★/ⓣ	3
发网	ntmq	★/➆	1
发群	ntvt	ⓣ	0
发育	ntyc	★/➆/ⓦ/ⓣ	49
发胀	ntet	ⓣ	1
发胖	nteu	★/➆/ⓣ	5
发胶	nteu	★/➆/ⓦ/ⓣ	0
发腻	ntea	★/ⓣ	0
发自	ntth	ⓣ	18
发臭	ntth	ⓣ	3
发至	ntgc	ⓣ	3
发花	ntaw	★/➆/ⓣ	0
发芽	ntaa	★/➆/ⓦ/ⓣ	28
发苦	ntad	★/ⓣ	0
发药	ntax	ⓣ	4
发菜	ntae	★/➆/ⓦ/ⓣ	0
发落	ntai	★/➆/ⓣ	2
发蒙	ntap	★/➆/ⓣ	0
发蓝	ntaj	➆/ⓦ/ⓣ	1
发蔫	ntag	★/➆/ⓣ	0
发薪	ntau	★/ⓣ	1
发虚	ntha	★/➆/ⓣ	3
发蜡	ntja	★/➆/ⓦ/ⓣ	0
发行	nttf	★/➆/ⓦ/ⓣ	122
发表	ntge	★/➆/ⓦ/ⓣ	330
发觉	ntip	★/➆/ⓣ	42
发言	ntyy	★/➆/ⓣ	109
发誓	ntrr	★/➆/ⓦ/ⓣ	30
发证	ntyg	ⓣ	1
发话	ntyt	★/➆/ⓣ	10
发财	ntmf	★/➆/ⓦ/ⓣ	24
发货	ntwx	★/ⓣ	8
发贱	ntmg	➆/ⓣ	0
发起	ntfh	★/➆/ⓣ	81
发身	nttm	➆/ⓣ	0
发车	ntlg	★/➆/ⓣ	9
发轫	ntlv	★/➆/ⓣ	1
发软	ntlq	★/ⓣ	0
发辫	ntux	★/ⓦ/ⓣ	4
发达	ntdp	★/➆/ⓦ/ⓣ	127
发过	ntfp	ⓣ	1
发运	ntfc	★/➆/ⓣ	0
发还	ntgi	★/➆/ⓣ	0
发迹	ntyo	★/➆/ⓣ	3
发送	ntud	★/➆/ⓣ	36
发配	ntsg	★/➆/ⓦ/ⓣ	5
发酵	ntsg	★/➆/ⓦ/ⓣ	18
发酸	ntsg	★/➆/ⓣ	5
发钱	ntqg	ⓣ	1
发错	ntqa	ⓣ	0
发问	ntuk	★/➆/ⓦ/ⓣ	15
发闷	ntun	★/ⓣ	0
发际	ntbf	★/➆/ⓦ/ⓣ	1
发难	ntcw	★/➆/ⓣ	0
发霉	ntft	★/➆/ⓦ/ⓣ	8
发露	ntfk	★/ⓣ	0
发青	ntge	★/ⓣ	1
发面	ntdm	★/➆/ⓦ/ⓣ	0
发音	ntuj	★/➆/ⓦ/ⓣ	25
发颤	ntyl	➆/ⓣ	1
发飘	ntsf	★/➆/ⓣ	1
发飙	ntdd	➆/ⓣ	0
发饷	ntqn	★/ⓣ	1
发髻	ntde	★/ⓦ/ⓣ	3
发鬓	ntde	ⓣ	1
发麻	ntys	★/ⓣ	8
发黄	ntam	★/ⓣ	7
发黑	ntlf	★/ⓦ/ⓣ	4
发齐	ntyj	ⓣ	0
叔伯	hiwr	★/➆/ⓣ	2
叔侄	hiwg	ⓣ	2
叔公	hiwc	★/➆/ⓣ	2
叔叔	hihi	★/➆/ⓦ/ⓣ	61
叔婆	hiih	★/➆/ⓣ	0
叔婶	hivp	ⓣ	1
叔嫂	hivv	★/ⓣ	0
叔母	hixg	★/➆/ⓦ/ⓣ	0
叔父	hiwq	★/➆/ⓦ/ⓣ	25
叔祖	hipy	★/➆/ⓣ	3
取下	bcgh	ⓣ	4
取乐	bcqi	★/➆/ⓣ	0
取代	bcwa	★/➆/ⓦ/ⓣ	64
取保	bcwk	★/➆/ⓣ	1
取信	bcwy	★/➆/ⓣ	4
取值	bcwf	ⓣ	6
取决	bcun	★/➆/ⓣ	20
取出	bcbm	ⓣ	75
取到	bcgc	ⓣ	2
取名	bcqk	★/ⓣ	26
取向	bctm	★/➆/ⓦ/ⓣ	118
取回	bclk	ⓣ	10
取士	bcfg	ⓣ	2
取完	bcpf	ⓣ	0
取巧	bcag	★/➆/ⓣ	0
取得	bctj	★/➆/ⓣ	661
取悦	bcnu	★/➆/ⓣ	9
取景	bcjy	★/➆/ⓣ	6
取暖	bcje	★/➆/ⓣ	33
取材	bcsf	★/➆/ⓣ	11
取来	bcgo	ⓣ	1
取样	bcsu	★/➆/ⓦ/ⓣ	6
取款	bcff	ⓣ	1
取水	bcii	ⓣ	4
取法	bcif	★/➆/ⓣ	4
取消	bcii	★/➆/ⓣ	121
取火	bcoo	★/ⓣ	0
取现	bcgm	ⓣ	0
取用	bcet	ⓣ	1
取笑	bctt	★/➆/ⓣ	4
取经	bcxc	★/➆/ⓣ	11
取给	bcxw	➆/ⓣ	0
取缔	bcxu	★/➆/ⓦ/ⓣ	7
取胜	bcet	★/➆/ⓣ	20
取自	bcth	★/ⓣ	3
取舍	bcwf	★/➆/ⓣ	15
取证	bcyg	★/➆/ⓣ	11
取走	bcfh	ⓣ	1
取车	bclg	ⓣ	0
取过	bcfp	ⓣ	1
取道	bcut	★/➆/ⓣ	3
取闹	bcuy	★/➆/ⓣ	0
取阅	bcuu	ⓣ	1
取食	bcwy	ⓣ	1
取齐	bcyj	★/➆/ⓣ	0
受业	epog	★/➆/ⓣ	6
